close,return,realreturn,direction,future_direction,lag1,lag2,lag3,lag4,lag5,result,up,uptotal,rsi
158.16,-0.011941566,-1.9,-1,1,0,3,1,2,2,1.9,0,0,54.83689539
158.3,0.000884788,0.14,1,-1,0,0,3,1,2,0.14,1,0.14,57.83625731
158.24,-0.000379099,-0.06,-1,-1,2,0,0,3,1,0.06,0,0,54.24795469
156.72,-0.009652094,-1.52,-1,-1,1,2,0,0,3,1.52,0,0,54.52245414
154.45,-0.014590354,-2.27,-1,1,0,1,2,0,0,2.27,0,0,46.91358025
156.77,0.014909344,2.32,1,-1,0,0,1,2,0,2.32,1,2.32,47.76366648
155.46,-0.008391299,-1.31,-1,0,3,0,0,1,2,1.31,0,0,43.16622691
155.46,0,0,0,1,0,3,0,0,1,0,0,0,42.03444564
155.48,0.000128642,0.02,1,1,2,0,3,0,0,0.02,1,0.02,31.83544304
155.69,0.001349745,0.21,1,-1,2,2,0,3,0,0.21,1,0.21,32.39171375
155.21,-0.003087812,-0.48,-1,-1,2,2,2,0,3,0.48,0,0,31.44424132
153.94,-0.008216123,-1.27,-1,-1,1,2,2,2,0,1.27,0,0,31.19709794
153.11,-0.005406299,-0.83,-1,-1,0,1,2,2,2,0.83,0,0,18.05369128
152.23,-0.005764082,-0.88,-1,1,1,0,1,2,2,0.88,0,0,20.36336109
152.32,0.000591036,0.09,1,-1,1,1,0,1,2,0.09,1,0.09,24.38596491
151.75,-0.003749141,-0.57,-1,-1,2,1,1,0,1,0.57,0,0,22.31614539
151.62,-0.000857039,-0.13,-1,-1,1,2,1,1,0,0.13,0,0,22.18487395
150.12,-0.009942416,-1.5,-1,-1,1,1,2,1,1,1.5,0,0,22.22222222
150.02,-0.000666356,-0.1,-1,1,0,1,1,2,1,0.1,0,0,27.1884655
151.15,0.007504103,1.13,1,1,1,0,1,1,2,1.13,1,1.13,17.01877934
152.47,0.008695134,1.32,1,-1,2,1,0,1,1,1.32,1,1.32,32.47362251
152.12,-0.002298172,-0.35,-1,1,3,2,1,0,1,0.35,0,0,31.19369369
152.19,0.000460057,0.07,1,1,1,3,2,1,0,0.07,1,0.07,31.57894737
152.26,0.000459846,0.07,1,1,2,1,3,2,1,0.07,1,0.07,30.48919226
152.71,0.002951112,0.45,1,-1,2,2,1,3,2,0.45,1,0.45,35.73059361
151.1,-0.010598829,-1.61,-1,-1,2,2,2,1,3,1.61,0,0,34.3956044
150.75,-0.002319034,-0.35,-1,-1,0,2,2,2,1,0.35,0,0,36.31090487
150.07,-0.004520984,-0.68,-1,-1,1,0,2,2,2,0.68,0,0,37.17339667
149.89,-0.00120016,-0.18,-1,-1,1,1,0,2,2,0.18,0,0,35.7226792
149.82,-0.000467118,-0.07,-1,-1,1,1,1,0,2,0.07,0,0,37.9525593
148.35,-0.009860227,-1.47,-1,1,1,1,1,1,0,1.47,0,0,32.51336898
149.02,0.004506178,0.67,1,-1,0,1,1,1,1,0.67,1,0.67,43.54460094
149,-0.000134219,-0.02,-1,1,2,0,1,1,1,0.02,0,0,43.95734597
149.15,0.001006205,0.15,1,-1,1,2,0,1,1,0.15,1,0.15,36.59517426
146.55,-0.017585844,-2.6,-1,-1,2,1,2,0,1,2.6,0,0,16.13272311
143.09,-0.023892864,-3.46,-1,-1,0,2,1,2,0,3.46,0,0,11.89873418
142.33,-0.005325498,-0.76,-1,1,0,0,2,1,2,0.76,0,0,10.68580542
143.74,0.009857807,1.41,1,-1,1,0,0,2,1,1.41,1,1.41,19.30835735
143.32,-0.00292622,-0.42,-1,-1,3,1,0,0,2,0.42,0,0,16.10108303
142.94,-0.002654931,-0.38,-1,-1,1,3,1,0,0,0.38,0,0,17.6703645
142.79,-0.001049942,-0.15,-1,-1,1,1,3,1,0,0.15,0,0,17.95491143
142.66,-0.000910843,-0.13,-1,-1,1,1,1,3,1,0.13,0,0,18.78685762
141.39,-0.008942147,-1.27,-1,1,1,1,1,1,3,1.27,0,0,17.20679012
141.46,0.000494962,0.07,1,1,0,1,1,1,1,0.07,1,0.07,17.74691358
142.02,0.003950901,0.56,1,1,2,0,1,1,1,0.56,1,0.56,23.73443983
142.23,0.001477573,0.21,1,-1,2,2,0,1,1,0.21,1,0.21,20.70750647
141.88,-0.002463836,-0.35,-1,1,2,2,2,0,1,0.35,0,0,20.13422819
142.8,0.00646342,0.92,1,1,1,2,2,2,0,0.92,1,0.92,24.98029945
142.87,0.000490076,0.07,1,1,2,1,2,2,2,0.07,1,0.07,31.88976378
147.3,0.030536198,4.43,1,1,2,2,1,2,2,4.43,1,4.43,68.91284816
148.65,0.009123226,1.35,1,0,3,2,2,1,2,1.35,1,1.35,76.96245734
148.65,0,0,0,0,3,3,2,2,1,0,0,0,73.81183317
148.65,0,0,0,1,2,3,3,2,2,0,0,0,76.94641052
151.04,0.015950153,2.39,1,1,2,2,3,3,2,2.39,1,2.39,84.03361345
151.73,0.004557923,0.69,1,-1,3,2,2,3,3,0.69,1,0.69,85.93247588
150.09,-0.010867511,-1.64,-1,1,2,3,2,2,3,1.64,0,0,76.63082437
150.55,0.003060141,0.46,1,-1,0,2,3,2,2,0.46,1,0.46,84.85540335
150.22,-0.002194369,-0.33,-1,-1,2,0,2,3,2,0.33,0,0,82.68656716
148.54,-0.011246604,-1.68,-1,1,1,2,0,2,3,1.68,0,0,72.45179063
151.23,0.017947575,2.69,1,-1,0,1,2,0,2,2.69,1,2.69,76.47058824
147.71,-0.023550965,-3.52,-1,1,3,0,1,2,0,3.52,0,0,64.45215667
147.99,0.001893812,0.28,1,1,0,3,0,1,2,0.28,1,0.28,63.28725038
148.42,0.002901389,0.43,1,1,2,0,3,0,1,0.43,1,0.43,63.95173454
150.14,0.0115221,1.72,1,1,2,2,0,3,0,1.72,1,1.72,58.26542491
150.41,0.001796707,0.27,1,-1,3,2,2,0,3,0.27,1,0.27,55.46583851
149.38,-0.006871504,-1.03,-1,1,2,3,2,2,0,1.03,0,0,52.13076474
150.68,0.008664988,1.3,1,-1,1,2,3,2,2,1.3,1,1.3,55.50732501
150.34,-0.002258987,-0.34,-1,-1,3,1,2,3,2,0.34,0,0,47.86324786
148.92,-0.009490147,-1.42,-1,1,1,3,1,2,3,1.42,0,0,41.78842782
149.76,0.005624764,0.84,1,-1,0,1,3,1,2,0.84,1,0.84,48.98835071
149.66,-0.000667958,-0.1,-1,1,2,0,1,3,1,0.1,0,0,47.21003135
149.74,0.000534402,0.08,1,1,1,2,0,1,3,0.08,1,0.08,48.47133758
150.02,0.001868162,0.28,1,-1,2,1,2,0,1,0.28,1,0.28,55.17482517
149.55,-0.003137833,-0.47,-1,-1,2,2,1,2,0,0.47,0,0,43.04635762
148.26,-0.008663296,-1.29,-1,-1,1,2,2,1,2,1.29,0,0,52.79187817
146.93,-0.009011206,-1.33,-1,-1,0,1,2,2,1,1.33,0,0,45.13761468
146.55,-0.002589616,-0.38,-1,1,0,0,1,2,2,0.38,0,0,41.38248848
147.7,0.007816522,1.15,1,-1,1,0,0,1,2,1.15,1,1.15,38.13229572
146.76,-0.00638459,-0.94,-1,-1,3,1,0,0,1,0.94,0,0,33.33333333
145.89,-0.005945686,-0.87,-1,-1,1,3,1,0,0,0.87,0,0,33.82761816
143.1,-0.019309227,-2.79,-1,-1,1,1,3,1,0,2.79,0,0,19.13680782
142.55,-0.003850871,-0.55,-1,-1,0,1,1,3,1,0.55,0,0,18.81505204
142.03,-0.003654512,-0.52,-1,1,1,0,1,1,3,0.52,0,0,20.27610009
143.93,0.013288767,1.9,1,1,1,1,0,1,1,1.9,1,1.9,26.95652174
145.27,0.00926701,1.34,1,1,3,1,1,0,1,1.34,1,1.34,34.19726422
145.95,0.004670017,0.68,1,1,3,3,1,1,0,0.68,1,0.68,36.92201518
148.82,0.019473425,2.87,1,-1,2,3,3,1,1,2.87,1,2.87,46.48711944
147.17,-0.011149141,-1.65,-1,-1,3,2,3,3,1,1.65,0,0,43.483023
143.99,-0.021844528,-3.18,-1,-1,0,3,2,3,3,3.18,0,0,39.4044665
142.85,-0.007948724,-1.14,-1,1,0,0,3,2,3,1.14,0,0,39.77955912
143.54,0.004818613,0.69,1,1,0,0,0,3,2,0.69,1,0.69,42.57523434
144.6,0.007357568,1.06,1,-1,2,0,0,0,3,1.06,1,1.06,42.31912785
144.52,-0.000553403,-0.08,-1,1,2,2,0,0,0,0.08,0,0,44.20289855
145.74,0.008406306,1.22,1,1,1,2,2,0,0,1.22,1,1.22,49.61870869
146.61,0.005951788,0.87,1,-1,3,1,2,2,0,0.87,1,0.87,59.88732394
145.3,-0.008975429,-1.31,-1,1,2,3,1,2,2,1.31,0,0,57.42841707
145.8,0.003435249,0.5,1,1,0,2,3,1,2,0.5,1,0.5,60.19469984
146.17,0.002534508,0.37,1,1,2,0,2,3,1,0.37,1,0.37,56.60377358
146.56,0.002664573,0.39,1,-1,2,2,0,2,3,0.39,1,0.39,54.02873204
146.17,-0.002664573,-0.39,-1,-1,2,2,2,0,2,0.39,0,0,50.69974555
145.89,-0.001917415,-0.28,-1,1,1,2,2,2,0,0.28,0,0,38.84234577
146.59,0.004786661,0.7,1,-1,1,1,2,2,2,0.7,1,0.7,47.61904762
146.28,-0.002116981,-0.31,-1,1,2,1,1,2,2,0.31,0,0,62.29860365
148.58,0.01560094,2.3,1,1,1,2,1,1,2,2.3,1,2.3,77.36389685
150.56,0.013238142,1.98,1,-1,3,1,2,1,1,1.98,1,1.98,79.84693878
148.74,-0.012161861,-1.82,-1,-1,3,3,1,2,1,1.82,0,0,66.53354633
146.62,-0.014355609,-2.12,-1,1,0,3,3,1,2,2.12,0,0,57.21153846
147.85,0.008354041,1.23,1,1,0,0,3,3,1,1.23,1,1.23,57.24090597
148.74,0.006001569,0.89,1,-1,3,0,0,3,3,0.89,1,0.89,57.29952022
148.4,-0.002288485,-0.34,-1,-1,2,3,0,0,3,0.34,0,0,61.38032305
148.37,-0.000202177,-0.03,-1,-1,1,2,3,0,0,0.03,0,0,59.77186312
147.02,-0.009140522,-1.35,-1,1,1,1,2,3,0,1.35,0,0,53.00778485
148.71,0.011429469,1.69,1,1,0,1,1,2,3,1.69,1,1.69,56.9669475
148.95,0.001612578,0.24,1,-1,3,0,1,1,2,0.24,1,0.24,59.09685864
147.63,-0.008901536,-1.32,-1,1,2,3,0,1,1,1.32,0,0,55.33088235
148.33,0.004730378,0.7,1,1,0,2,3,0,1,0.7,1,0.7,55.33088235
149.09,0.005110629,0.76,1,-1,2,0,2,3,0,0.76,1,0.76,58.37805605
148.59,-0.003359315,-0.5,-1,-1,2,2,0,2,3,0.5,0,0,50.03340013
146.42,-0.014711631,-2.17,-1,-1,1,2,2,0,2,2.17,0,0,36.34564644
144.72,-0.011678363,-1.7,-1,1,0,1,2,2,0,1.7,0,0,36.6356383
146.61,0.012975159,1.89,1,-1,0,0,1,2,2,1.89,1,1.89,49.96623903
144.68,-0.013251593,-1.93,-1,1,3,0,0,1,2,1.93,0,0,39.78078659
145.5,0.00565168,0.82,1,-1,0,3,0,0,1,0.82,1,0.82,39.50777202
145.06,-0.003028637,-0.44,-1,-1,2,0,3,0,0,0.44,0,0,39.25353925
144.21,-0.005876879,-0.85,-1,1,1,2,0,3,0,0.85,0,0,37.28606357
144.55,0.002354898,0.34,1,-1,1,1,2,0,3,0.34,1,0.34,41.95439739
144.34,-0.001453841,-0.21,-1,1,2,1,1,2,0,0.21,0,0,34.24657534
144.54,0.001384658,0.2,1,-1,1,2,1,1,2,0.2,1,0.2,34.05639913
140.21,-0.030414987,-4.33,-1,-1,2,1,2,1,1,4.33,0,0,27.96912114
139.67,-0.003858801,-0.54,-1,-1,0,2,1,2,1,0.54,0,0,24.04076739
139.07,-0.004305094,-0.6,-1,1,1,0,2,1,2,0.6,0,0,19.67312349
140.95,0.013427814,1.88,1,-1,1,1,0,2,1,1.88,1,1.88,28.65921788
140.22,-0.0051926,-0.73,-1,1,3,1,1,0,2,0.73,0,0,31.16646416
140.94,0.00512165,0.72,1,1,1,3,1,1,0,0.72,1,0.72,37.79069767
140.98,0.000283768,0.04,1,-1,2,1,3,1,1,0.04,1,0.04,29.34702861
140.91,-0.000496648,-0.07,-1,1,2,2,1,3,1,0.07,0,0,33.98470688
142.31,0.009886388,1.4,1,1,1,2,2,1,3,1.4,1,1.4,37.08502024
142.97,0.004627041,0.66,1,-1,3,1,2,2,1,0.66,1,0.66,41.68655529
142.49,-0.003362996,-0.48,-1,-1,2,3,1,2,2,0.48,0,0,42.95081967
141.57,-0.006477527,-0.92,-1,-1,1,2,3,1,2,0.92,0,0,38.34115806
141.07,-0.003538073,-0.5,-1,-1,1,1,2,3,1,0.5,0,0,37.49043611
139.13,-0.013847473,-1.94,-1,-1,1,1,1,2,3,1.94,0,0,31.73531398
138.86,-0.001942517,-0.27,-1,-1,0,1,1,1,2,0.27,0,0,43.72093023
135.94,-0.021252619,-2.92,-1,-1,1,0,1,1,1,2.92,0,0,35.79588728
135.46,-0.003537218,-0.48,-1,-1,0,1,0,1,1,0.48,0,0,36.12605688
133.57,-0.014050709,-1.89,-1,-1,1,0,1,0,1,1.89,0,0,21.65898618
132.99,-0.004351748,-0.58,-1,1,0,1,0,1,0,0.58,0,0,21.91142191
133.54,0.004127121,0.55,1,1,1,0,1,0,1,0.55,1,0.55,20.86614173
133.79,0.001870348,0.25,1,1,2,1,0,1,0,0.25,1,0.25,22.15336948
136.81,0.022321695,3.02,1,-1,2,2,1,0,1,3.02,1,3.02,37.07440101
136.03,-0.005717652,-0.78,-1,-1,3,2,2,1,0,0.78,0,0,29.39632546
134.87,-0.008564098,-1.16,-1,1,1,3,2,2,1,1.16,0,0,24.26937738
135.53,0.004881666,0.66,1,1,0,1,3,2,2,0.66,1,0.66,28.14070352
136.28,0.005518575,0.75,1,1,2,0,1,3,2,0.75,1,0.75,33.20634921
137.33,0.007675196,1.05,1,-1,2,2,0,1,3,1.05,1,1.05,38.52760736
137.31,-0.000145645,-0.02,-1,-1,3,2,2,0,1,0.02,0,0,43.67176634
136.28,-0.007529551,-1.03,-1,1,1,3,2,2,0,1.03,0,0,41.47952444
137.62,0.009784671,1.34,1,1,1,1,3,2,2,1.34,1,1.34,56.19469027
138.35,0.005290442,0.73,1,-1,3,1,1,3,2,0.73,1,0.73,60.4634323
137.74,-0.004418856,-0.61,-1,-1,2,3,1,1,3,0.61,0,0,66.64006385
135.96,-0.013007125,-1.78,-1,1,1,2,3,1,1,1.78,0,0,60.81573197
136.07,0.000808734,0.11,1,-1,0,1,2,3,1,0.11,1,0.11,59.51843491
135.99,-0.000588106,-0.08,-1,1,2,0,1,2,3,0.08,0,0,58.38414634
137.19,0.008785473,1.2,1,1,1,2,0,1,2,1.2,1,1.2,51.68141593
137.31,0.000874317,0.12,1,1,3,1,2,0,1,0.12,1,0.12,56.01503759
137.81,0.003634782,0.5,1,1,2,3,1,2,0,0.5,1,0.5,64.72945892
138.54,0.005283168,0.73,1,1,2,2,3,1,2,0.73,1,0.73,64.97512438
139.75,0.008696019,1.21,1,1,2,2,2,3,1,1.21,1,1.21,66.50808754
141.86,0.014985544,2.11,1,1,3,2,2,2,3,2.11,1,2.11,69.57649092
143.43,0.011006456,1.57,1,1,3,3,2,2,2,1.57,1,1.57,73.32317073
143.75,0.002228568,0.32,1,1,3,3,3,2,2,0.32,1,0.32,80.09669621
144.3,0.003818786,0.55,1,-1,2,3,3,3,2,0.55,1,0.55,78.74354561
143.16,-0.00793158,-1.14,-1,-1,2,2,3,3,3,1.14,0,0,69.99168745
142.25,-0.006376813,-0.91,-1,1,0,2,2,3,3,0.91,0,0,68.28872668
142.63,0.002667792,0.38,1,1,1,0,2,2,3,0.38,1,0.38,80.51235133
143.26,0.004407297,0.63,1,0,2,1,0,2,2,0.63,1,0.63,81.39737991
143.26,0,0,0,1,2,2,1,0,2,0,0,0,81.97009675
143.31,0.000348955,0.05,1,1,2,2,2,1,0,0.05,1,0.05,79.94129159
144.16,0.005913678,0.85,1,-1,2,2,2,2,1,0.85,1,0.85,81.27853881
144.13,-0.000208124,-0.03,-1,-1,2,2,2,2,2,0.03,0,0,80.15267176
141.74,-0.016721277,-2.39,-1,-1,1,2,2,2,2,2.39,0,0,63.17957166
141.68,-0.0004234,-0.06,-1,1,0,1,2,2,2,0.06,0,0,58.78070974
143.14,0.010252179,1.46,1,1,1,0,1,2,2,1.46,1,1.46,56.18955513
143.57,0.002999549,0.43,1,1,3,1,0,1,2,0.43,1,0.43,50.76086957
143.72,0.001044241,0.15,1,1,2,3,1,0,1,0.15,1,0.15,49.83388704
144.56,0.005827684,0.84,1,1,2,2,3,1,0,0.84,1,0.84,51.39484979
145.2,0.004417456,0.64,1,-1,2,2,2,3,1,0.64,1,0.64,61.56462585
142.31,-0.020104326,-2.89,-1,1,2,2,2,2,3,2.89,0,0,50.27777778
142.96,0.004557094,0.65,1,1,0,2,2,2,2,0.65,1,0.65,51.49051491
144.01,0.007317871,1.05,1,-1,2,0,2,2,2,1.05,1,1.05,53.26370757
143.65,-0.002502956,-0.36,-1,1,2,2,0,2,2,0.36,0,0,51.64556962
144.09,0.003058319,0.44,1,-1,1,2,2,0,2,0.44,1,0.44,53.18627451
143.12,-0.006754665,-0.97,-1,-1,2,1,2,2,0,0.97,0,0,45.79288026
141.64,-0.010394812,-1.48,-1,-1,1,2,1,2,2,1.48,0,0,40.98479363
134.39,-0.052542607,-7.25,-1,1,0,1,2,1,2,7.25,0,0,30.316015
135.43,0.007708881,1.04,1,1,0,0,1,2,1,1.04,1,1.04,34.09669211
138.47,0.022198794,3.04,1,1,3,0,0,1,2,3.04,1,3.04,39.00141309
138.53,0.000433213,0.06,1,-1,3,3,0,0,1,0.06,1,0.06,37.91946309
138.18,-0.002529726,-0.35,-1,-1,2,3,3,0,0,0.35,0,0,36.84710351
135.5,-0.019585543,-2.68,-1,-1,1,2,3,3,0,2.68,0,0,30.21834061
134.19,-0.009714934,-1.31,-1,-1,0,1,2,3,3,1.31,0,0,26.64403903
133.99,-0.001491536,-0.2,-1,-1,0,0,1,2,3,0.2,0,0,30.07662835
132.18,-0.01360054,-1.81,-1,1,1,0,0,1,2,1.81,0,0,25.54446461
132.42,0.001814059,0.24,1,-1,0,1,0,0,1,0.24,1,0.24,22.70372115
128.76,-0.028028483,-3.66,-1,1,2,0,1,0,0,3.66,0,0,19.64940889
130.29,0.011812529,1.53,1,-1,0,2,0,1,0,1.53,1,1.53,23.06791569
130.21,-0.000614203,-0.08,-1,-1,3,0,2,0,1,0.08,0,0,23.89809947
129.97,-0.001844877,-0.24,-1,-1,1,3,0,2,0,0.24,0,0,25.1596424
129.35,-0.004781746,-0.62,-1,1,1,1,3,0,2,0.62,0,0,35.05338078
132.72,0.025719737,3.37,1,-1,1,1,1,3,0,3.37,1,3.37,42.93903075
131.42,-0.009843344,-1.3,-1,1,3,1,1,1,3,1.3,0,0,29.79942693
132.65,0.009315779,1.23,1,1,0,3,1,1,1,1.23,1,1.23,34.21052632
133.21,0.00421275,0.56,1,1,3,0,3,1,1,0.56,1,0.56,36.80297398
134.93,0.012829295,1.72,1,1,2,3,0,3,1,1.72,1,1.72,48.40514829
135.45,0.003846443,0.52,1,-1,3,2,3,0,3,0.52,1,0.52,53.68852459
132.72,-0.020360923,-2.73,-1,-1,2,3,2,3,0,2.73,0,0,46.7618562
132.14,-0.004379679,-0.58,-1,1,0,2,3,2,3,0.58,0,0,49.89118607
132.29,0.001134516,0.15,1,1,1,0,2,3,2,0.15,1,0.15,49.64461454
132.6,0.002340595,0.31,1,1,2,1,0,2,3,0.31,1,0.31,62.85140562
134.33,0.012962381,1.73,1,-1,2,2,1,0,2,1.73,1,1.73,63.34214003
133.15,-0.008823147,-1.18,-1,1,3,2,2,1,0,1.18,0,0,59.05172414
134.94,0.013353923,1.79,1,1,0,3,2,2,1,1.79,1,1.79,63.96852164
135.36,0.003107661,0.42,1,-1,3,0,3,2,2,0.42,1,0.42,67.08357021
134.65,-0.005259077,-0.71,-1,1,2,3,0,3,2,0.71,0,0,56.46349632
134.88,0.001706675,0.23,1,-1,1,2,3,0,3,0.23,1,0.23,62.48196248
134.46,-0.003118737,-0.42,-1,-1,2,1,2,3,0,0.42,0,0,56.9348659
134.41,-0.000371927,-0.05,-1,-1,1,2,1,2,3,0.05,0,0,54.784689
134.14,-0.002010799,-0.27,-1,1,1,1,2,1,2,0.27,0,0,46.43823264
134.29,0.00111761,0.15,1,-1,1,1,1,2,1,0.15,1,0.15,44.58955224
133.81,-0.003580757,-0.48,-1,1,2,1,1,1,2,0.48,0,0,56.43447462
134.42,0.004548343,0.61,1,1,1,2,1,1,1,0.61,1,0.61,63.41176471
134.46,0.00029753,0.04,1,1,2,1,2,1,1,0.04,1,0.04,62.93206198
134.94,0.003563478,0.48,1,-1,2,2,1,2,1,0.48,1,0.48,63.6682243
133.43,-0.011253239,-1.51,-1,-1,2,2,2,1,2,1.51,0,0,44.60431655
132.15,-0.009639355,-1.28,-1,1,0,2,2,2,1,1.28,0,0,44.07582938
132.9,0.005659325,0.75,1,1,0,0,2,2,2,0.75,1,0.75,36.21621622
133.39,0.003680202,0.49,1,-1,2,0,0,2,2,0.49,1,0.49,36.81392236
132.8,-0.004432931,-0.59,-1,-1,2,2,0,0,2,0.59,0,0,37.41496599
132.56,-0.001808864,-0.24,-1,1,1,2,2,0,0,0.24,0,0,34.23913043
133.17,0.004591134,0.61,1,1,1,1,2,2,0,0.61,1,0.61,41.45695364
133.95,0.005840088,0.78,1,-1,2,1,1,2,2,0.78,1,0.78,47.22222222
133.49,-0.003440027,-0.46,-1,-1,2,2,1,1,2,0.46,0,0,46.16292798
133.17,-0.002400061,-0.32,-1,1,1,2,2,1,1,0.32,0,0,43.51851852
134.63,0.010903767,1.46,1,1,1,1,2,2,1,1.46,1,1.46,54.26195426
134.94,0.00229996,0.31,1,1,3,1,1,2,2,0.31,1,0.31,52.78969957
135.07,0.000962927,0.13,1,-1,2,3,1,1,2,0.13,1,0.13,53.24123273
132.57,-0.018682355,-2.5,-1,-1,2,2,3,1,1,2.5,0,0,39.63254593
131.98,-0.004460412,-0.59,-1,1,0,2,2,3,1,0.59,0,0,43.1018078
133.52,0.011600883,1.54,1,-1,1,0,2,2,3,1.54,1,1.54,56.36025998
131.97,-0.011676655,-1.55,-1,1,3,1,0,2,2,1.55,0,0,45.98098531
132.62,0.004913272,0.65,1,1,0,3,1,0,2,0.65,1,0.65,46.71781756
134.69,0.015487946,2.07,1,-1,2,0,3,1,0,2.07,1,2.07,57.15367146
134.545,-0.001077126,-0.145,-1,1,3,2,0,3,1,0.145,0,0,57.56767061
137.02,0.018228185,2.475,1,-1,1,3,2,0,3,2.475,1,2.475,62.85046729
136.385,-0.004645132,-0.635,-1,-1,3,1,3,2,0,0.635,0,0,58.20694304
135.465,-0.006768464,-0.92,-1,1,1,3,1,3,2,0.92,0,0,56.45635829
135.47,3.69E-05,0.005,1,1,1,1,3,1,3,0.005,1,0.005,57.67690254
137.36,0.013855003,1.89,1,-1,2,1,1,3,1,1.89,1,1.89,58.85788449
136.81,-0.004012115,-0.55,-1,1,3,2,1,1,3,0.55,0,0,55.97444089
136.99,0.001314829,0.18,1,-1,1,3,2,1,1,0.18,1,0.18,56.11464968
136.41,-0.004242874,-0.58,-1,-1,2,1,3,2,1,0.58,0,0,63.93323657
136.3,-0.000806718,-0.11,-1,1,1,2,1,3,2,0.11,0,0,66.2406015
136.52,0.001612785,0.22,1,-1,1,1,2,1,3,0.22,1,0.22,62.52086811
135.39,-0.008311622,-1.13,-1,-1,2,1,1,2,1,1.13,0,0,64.79238754
133.56,-0.013608687,-1.83,-1,1,0,2,1,1,2,1.83,0,0,53.68916797
133.79,0.001720591,0.23,1,1,0,0,2,1,1,0.23,1,0.23,45.87155963
134.54,0.005590146,0.75,1,-1,2,0,0,2,1,0.75,1,0.75,49.97827032
133.64,-0.006711935,-0.9,-1,-1,2,2,0,0,2,0.9,0,0,32.98086606
133.26,-0.00284751,-0.38,-1,-1,1,2,2,0,0,0.38,0,0,33.8501292
133.23,-0.000225149,-0.03,-1,-1,1,1,2,2,0,0.03,0,0,37.27945361
133.22,-7.51E-05,-0.01,-1,-1,1,1,1,2,2,0.01,0,0,37.20136519
133.02,-0.001502404,-0.2,-1,-1,2,1,1,1,2,0.2,0,0,19.43661972
132.06,-0.007243128,-0.96,-1,-1,1,2,1,1,1,0.96,0,0,18.37549933
129.15,-0.022281845,-2.91,-1,1,1,1,2,1,1,2.91,0,0,11.71875
130.79,0.012618464,1.64,1,1,0,1,1,2,1,1.64,1,1.64,25.13274336
131.1,0.002367407,0.31,1,1,3,0,1,1,2,0.31,1,0.31,27.39130435
132.37,0.009640641,1.27,1,-1,2,3,0,1,1,1.27,1,1.27,33.46613546
130.8,-0.011931593,-1.57,-1,-1,3,2,3,0,1,1.57,0,0,32.33256351
129.21,-0.012230451,-1.59,-1,1,0,3,2,3,0,1.59,0,0,32.94117647
130.45,0.009551024,1.24,1,-1,0,0,3,2,3,1.24,1,1.24,37.86337209
129.76,-0.005303421,-0.69,-1,1,3,0,0,3,2,0.69,0,0,32.55474453
130.49,0.005610005,0.73,1,-1,1,3,0,0,3,0.73,1,0.73,38.35920177
129.6,-0.006843812,-0.89,-1,-1,2,1,3,0,0,0.89,0,0,36.96581197
128.72,-0.006813281,-0.88,-1,1,1,2,1,3,0,0.88,0,0,34.85560779
129.74,0.007892945,1.02,1,-1,1,1,2,1,3,1.02,1,1.02,39.05660377
129.22,-0.00401607,-0.52,-1,1,3,1,1,2,1,0.52,0,0,38.28606658
129.26,0.000309502,0.04,1,-1,1,3,1,1,2,0.04,1,0.04,40.8496732
129.14,-0.000928793,-0.12,-1,-1,2,1,3,1,1,0.12,0,0,49.96003197
129.02,-0.000929656,-0.12,-1,1,1,2,1,3,1,0.12,0,0,41.94722475
133.94,0.037424507,4.92,1,1,1,1,2,1,3,4.92,1,4.92,59.1025641
133.99,0.000373232,0.05,1,1,3,1,1,2,1,0.05,1,0.05,55.63282337
134.02,0.000223872,0.03,1,-1,2,3,1,1,2,0.03,1,0.03,62.53894081
133.19,-0.006212362,-0.83,-1,-1,2,2,3,1,1,0.83,0,0,66.47350993
132.91,-0.002104473,-0.28,-1,-1,1,2,2,3,1,0.28,0,0,61.06115108
132.32,-0.004448976,-0.59,-1,0,1,1,2,2,3,0.59,0,0,61.61524501
132.32,0,0,0,1,1,1,1,2,2,0,0,0,58.89212828
133.35,0.007754019,1.03,1,1,2,1,1,1,2,1.03,1,1.03,67.97698945
133.36,7.50E-05,0.01,1,-1,3,2,1,1,1,0.01,1,0.01,74.26778243
132.51,-0.006394124,-0.85,-1,-1,2,3,2,1,1,0.85,0,0,64.74973376
132.09,-0.003174606,-0.42,-1,-1,1,2,3,2,1,0.42,0,0,65.4467169
131.25,-0.006379607,-0.84,-1,1,1,1,2,3,2,0.84,0,0,59.86124876
131.9,0.004940158,0.65,1,1,1,1,1,2,3,0.65,1,0.65,62.99435028
131.93,0.000227419,0.03,1,1,2,1,1,1,2,0.03,1,0.03,63.81766382
132.21,0.002120089,0.28,1,-1,2,2,1,1,1,0.28,1,0.28,35.31409168
131.76,-0.003409482,-0.45,-1,-1,2,2,2,1,1,0.45,0,0,32.27344992
130.81,-0.007236197,-0.95,-1,1,1,2,2,2,1,0.95,0,0,27.73925104
130.95,0.001069682,0.14,1,-1,1,1,2,2,2,0.14,1,0.14,32.82208589
130.32,-0.004822607,-0.63,-1,-1,2,1,1,2,2,0.63,0,0,31.14992722
129.17,-0.008863598,-1.15,-1,1,1,2,1,1,2,1.15,0,0,28.80215343
130,0.006405084,0.83,1,1,0,1,2,1,1,0.83,1,0.83,35.95641646
130.43,0.003302234,0.43,1,-1,2,0,1,2,1,0.43,1,0.43,30.93994778
